;destination;origin;product;import;export;label;month;year
4637;NL;DE;8519;454896.0;592059.0;0;6;2011
4638;NL;DE;8519;387317.0;571837.0;0;7;2011
4639;NL;DE;8519;332700.0;656452.0;0;8;2011
4640;NL;DE;8519;526201.0;701092.0;0;9;2011
4641;NL;DE;8519;435507.0;493716.0;0;10;2011
4642;NL;DE;8519;330288.0;680378.0;0;11;2011
4643;NL;DE;8519;466966.0;869320.0;0;12;2011
4644;NL;DE;8519;362282.0;548877.0;0;1;2012
4645;NL;DE;8519;257139.0;562402.0;0;2;2012
4646;NL;DE;8519;208639.0;528119.0;0;3;2012
4647;NL;DE;8519;233307.0;462260.0;0;4;2012
4648;NL;DE;8519;225563.0;396175.0;0;5;2012
4649;NL;DE;8519;234907.0;326402.0;0;6;2012
4650;NL;DE;8519;193228.0;544847.0;0;7;2012
4651;NL;DE;8519;174023.0;350775.0;0;8;2012
4652;NL;DE;8519;320117.0;490195.0;0;9;2012
4653;NL;DE;8519;427210.0;507662.0;0;10;2012
4654;NL;DE;8519;324268.0;380356.0;0;11;2012
4655;NL;DE;8519;196742.0;771189.0;0;12;2012
4656;NL;DE;8519;623194.0;509924.0;0;1;2013
4657;NL;DE;8519;268403.0;467630.0;0;2;2013
4658;NL;DE;8519;115444.0;347977.0;0;3;2013
4659;NL;DE;8519;188527.0;717630.0;0;4;2013
4660;NL;DE;8519;346910.0;553417.0;0;5;2013
4661;NL;DE;8519;492120.0;507816.0;0;6;2013
4662;NL;DE;8519;336398.0;435995.0;0;7;2013
4663;NL;DE;8519;127896.0;806672.0;0;8;2013
4664;NL;DE;8519;555067.0;409489.0;0;9;2013
4665;NL;DE;8519;165044.0;475466.0;0;10;2013
4666;NL;DE;8519;216657.0;485326.0;0;11;2013
4667;NL;DE;8519;210552.0;977103.0;0;12;2013
4668;NL;DE;8519;554231.0;574921.0;0;1;2014
4669;NL;DE;8519;362567.0;486498.0;0;2;2014
4670;NL;DE;8519;478521.0;888810.0;0;3;2014
4671;NL;DE;8519;404658.0;429215.0;0;4;2014
4672;NL;DE;8519;255127.0;461890.0;0;5;2014
4673;NL;DE;8519;274160.0;462861.0;0;6;2014
4674;NL;DE;8519;145192.0;401713.0;0;7;2014
4675;NL;DE;8519;162899.0;450664.0;0;8;2014
4676;NL;DE;8519;566392.0;391985.0;0;9;2014
4677;NL;DE;8519;325724.0;725893.0;0;10;2014
4678;NL;DE;8519;526832.0;732331.0;0;11;2014
4679;NL;DE;8519;323229.0;797472.0;0;12;2014
4680;NL;DE;8519;793684.0;745625.0;0;1;2015
4681;NL;DE;8519;564667.0;561248.0;0;2;2015
4682;NL;DE;8519;695780.0;477077.0;0;3;2015
4683;NL;DE;8519;539248.0;909290.0;0;4;2015
4684;NL;DE;8519;349513.0;546373.0;0;5;2015
4685;NL;DE;8519;511822.0;663316.0;0;6;2015
4686;NL;DE;8519;1134210.0;563289.0;0;7;2015
4687;NL;DE;8519;460369.0;594376.0;0;8;2015
4688;NL;DE;8519;458163.0;786691.0;0;9;2015
4689;NL;DE;8519;581709.0;441340.0;0;10;2015
4690;NL;DE;8519;845712.0;1452336.0;0;11;2015
4691;NL;DE;8519;876824.0;800001.0;0;12;2015
4692;NL;DE;8519;1192082.0;889502.0;0;1;2016
4693;NL;DE;8519;1294504.0;740053.0;0;2;2016
4694;NL;DE;8519;1317254.0;626880.0;0;3;2016
4695;NL;DE;8519;1606525.0;577484.0;0;4;2016
4696;NL;DE;8519;1442632.0;434893.0;0;5;2016
4697;NL;DE;8519;1303140.0;836429.0;0;6;2016
4698;NL;DE;8519;1229494.0;713332.0;0;7;2016
4699;NL;DE;8519;1004200.0;582065.0;0;8;2016
4700;NL;DE;8519;1084526.0;599950.0;0;9;2016
4701;NL;DE;8519;1098472.0;765957.0;0;10;2016
4702;NL;DE;8519;1527555.0;862856.0;0;11;2016
4703;NL;DE;8519;1976313.0;1010695.0;0;12;2016
4704;NL;DE;8519;1507526.0;866965.0;0;1;2017
4705;NL;DE;8519;1580764.0;925659.0;0;2;2017
4706;NL;DE;8519;1054787.0;630031.0;0;3;2017
4707;NL;DE;8519;1026327.0;895251.0;0;4;2017
4708;NL;DE;8519;906443.0;528185.0;0;5;2017
4709;NL;DE;8519;677247.0;745591.0;0;6;2017
4710;NL;DE;8519;690800.0;472978.0;0;7;2017
4711;NL;DE;8519;908414.0;558613.0;0;8;2017
4712;NL;DE;8519;896067.0;560012.0;0;9;2017
4713;NL;DE;8519;895590.0;897270.0;0;10;2017
4714;NL;DE;8519;2027651.0;1022868.0;0;11;2017
4715;NL;DE;8519;1427962.0;929354.0;0;12;2017
4716;NL;DE;8519;1437091.0;1085673.0;0;1;2018
4717;NL;DE;8519;856059.0;581224.0;0;2;2018
4718;NL;DE;8519;1026357.0;718948.0;0;3;2018
4719;NL;DE;8519;440626.0;745570.0;0;4;2018
4720;NL;DE;8519;725158.0;621270.0;0;5;2018
4721;NL;DE;8519;929184.0;513756.0;0;6;2018
4722;NL;DE;8519;679537.0;612306.0;0;7;2018
4723;NL;DE;8519;479023.0;662773.0;0;8;2018
4724;NL;DE;8519;855610.0;747411.0;0;9;2018
4725;NL;DE;8519;864059.0;710841.0;0;10;2018
4726;NL;DE;8519;1029025.0;1121739.0;0;11;2018
4727;NL;DE;8519;1078731.0;887135.0;0;12;2018
4728;NL;DE;8519;1216445.0;1034826.0;0;1;2019
4729;NL;DE;8519;618336.0;713653.0;0;2;2019
4730;NL;DE;8519;952857.0;669808.0;0;3;2019
4731;NL;DE;8519;615237.0;725431.0;0;4;2019
4732;NL;DE;8519;925260.0;1077357.0;0;5;2019
4733;NL;DE;8519;870452.0;870325.0;0;6;2019
4734;NL;DE;8519;705463.0;976294.0;0;7;2019
4735;NL;DE;8519;791656.0;481842.0;0;8;2019
4736;NL;DE;8519;972702.0;816073.0;0;9;2019
4737;NL;DE;8519;1701787.0;930605.0;0;10;2019
4738;NL;DE;8519;2018841.0;1452463.0;0;11;2019
4739;NL;DE;8519;1272903.0;1336647.0;0;12;2019
4740;NL;DE;8519;992983.0;1214028.0;0;1;2020
4741;NL;DE;8519;923202.0;988141.0;0;2;2020
4742;NL;DE;8519;1360778.0;910143.0;0;3;2020
4743;NL;DE;8519;902079.0;422942.0;0;4;2020
4744;NL;DE;8519;937187.0;1274169.0;0;5;2020
4745;NL;DE;8519;864487.0;909861.0;0;6;2020
4746;NL;DE;8519;561392.0;762829.0;0;7;2020
4747;NL;DE;8519;660267.0;664252.0;0;8;2020
4748;NL;DE;8519;534834.0;1023216.0;0;9;2020
4749;NL;DE;8519;848561.0;1003765.0;0;10;2020
4750;NL;DE;8519;1852471.0;1142562.0;0;11;2020
4751;NL;DE;8519;1363001.0;1320425.0;0;12;2020
4752;NL;DE;8521;908008.0;1875082.0;0;1;2010
4753;NL;DE;8521;1968884.0;1226230.0;0;2;2010
4754;NL;DE;8521;1141549.0;1720010.0;0;3;2010
4755;NL;DE;8521;826350.0;1161647.0;0;4;2010
4756;NL;DE;8521;480717.0;967758.0;0;5;2010
4757;NL;DE;8521;895217.0;882003.0;0;6;2010
4758;NL;DE;8521;383233.0;1450160.0;0;7;2010
4759;NL;DE;8521;492920.0;880115.0;0;8;2010
4760;NL;DE;8521;611239.0;810002.0;0;9;2010
4761;NL;DE;8521;391398.0;1813144.0;0;10;2010
4762;NL;DE;8521;856081.0;1844734.0;0;11;2010
4763;NL;DE;8521;809460.0;1383738.0;0;12;2010
4764;NL;DE;8521;1445181.0;1025049.0;0;1;2011
4765;NL;DE;8521;924614.0;1281698.0;0;2;2011
4766;NL;DE;8521;1202813.0;710201.0;0;3;2011
4767;NL;DE;8521;1075738.0;1299503.0;0;4;2011
4768;NL;DE;8521;1282219.0;1953588.0;0;5;2011
4769;NL;DE;8521;2062307.0;1353800.0;0;6;2011
4770;NL;DE;8521;1159195.0;3594062.0;0;7;2011
4771;NL;DE;8521;1155328.0;1235892.0;0;8;2011
4772;NL;DE;8521;1256932.0;1710374.0;0;9;2011
4773;NL;DE;8521;968753.0;2035545.0;0;10;2011
4774;NL;DE;8521;1271094.0;1946116.0;0;11;2011
4775;NL;DE;8521;2038993.0;1903224.0;0;12;2011
4776;NL;DE;8521;1135361.0;1180248.0;0;1;2012
4777;NL;DE;8521;813519.0;2001640.0;0;2;2012
4778;NL;DE;8521;919353.0;1358255.0;0;3;2012
4779;NL;DE;8521;898066.0;1496531.0;0;4;2012
4780;NL;DE;8521;955222.0;1264027.0;0;5;2012
4781;NL;DE;8521;836279.0;1141307.0;0;6;2012
4782;NL;DE;8521;1137751.0;1102023.0;0;7;2012
4783;NL;DE;8521;593418.0;938648.0;0;8;2012
4784;NL;DE;8521;517502.0;753184.0;0;9;2012
4785;NL;DE;8521;957697.0;1435465.0;0;10;2012
4786;NL;DE;8521;837241.0;1470864.0;0;11;2012
4787;NL;DE;8521;648634.0;1429737.0;0;12;2012
4788;NL;DE;8521;803218.0;1192179.0;0;1;2013
4789;NL;DE;8521;827969.0;668500.0;0;2;2013
4790;NL;DE;8521;865888.0;736212.0;0;3;2013
4791;NL;DE;8521;680122.0;1027970.0;0;4;2013
4792;NL;DE;8521;608156.0;763514.0;0;5;2013
4793;NL;DE;8521;847589.0;688494.0;0;6;2013
4794;NL;DE;8521;411601.0;558709.0;0;7;2013
4795;NL;DE;8521;405849.0;492278.0;0;8;2013
4796;NL;DE;8521;401803.0;564236.0;0;9;2013
4797;NL;DE;8521;338313.0;764455.0;0;10;2013
4798;NL;DE;8521;534059.0;855945.0;0;11;2013
4799;NL;DE;8521;881934.0;945037.0;0;12;2013
4800;NL;DE;8521;538150.0;814665.0;0;1;2014
4801;NL;DE;8521;375473.0;588817.0;0;2;2014
4802;NL;DE;8521;286459.0;552722.0;0;3;2014
4803;NL;DE;8521;174783.0;650098.0;0;4;2014
4804;NL;DE;8521;463884.0;616344.0;0;5;2014
4805;NL;DE;8521;328439.0;418893.0;0;6;2014
4806;NL;DE;8521;225465.0;369476.0;0;7;2014
4807;NL;DE;8521;171893.0;473143.0;0;8;2014
4808;NL;DE;8521;220495.0;355545.0;0;9;2014
4809;NL;DE;8521;320437.0;680188.0;0;10;2014
4810;NL;DE;8521;407253.0;720646.0;0;11;2014
4811;NL;DE;8521;434165.0;687121.0;0;12;2014
4812;NL;DE;8521;562292.0;1102975.0;0;1;2015
4813;NL;DE;8521;400978.0;651714.0;0;2;2015
4814;NL;DE;8521;426911.0;486872.0;0;3;2015
4815;NL;DE;8521;292938.0;474376.0;0;4;2015
4816;NL;DE;8521;219146.0;388830.0;0;5;2015
4817;NL;DE;8521;416109.0;357133.0;0;6;2015
4818;NL;DE;8521;411218.0;420956.0;0;7;2015
4819;NL;DE;8521;1159105.0;293768.0;0;8;2015
4820;NL;DE;8521;517299.0;269820.0;0;9;2015
4821;NL;DE;8521;480112.0;385258.0;0;10;2015
4822;NL;DE;8521;485043.0;548756.0;0;11;2015
4823;NL;DE;8521;516873.0;546703.0;0;12;2015
4824;NL;DE;8521;1105394.0;430778.0;0;1;2016
4825;NL;DE;8521;555369.0;526474.0;0;2;2016
4826;NL;DE;8521;559671.0;388032.0;0;3;2016
4827;NL;DE;8521;880973.0;440048.0;0;4;2016
4828;NL;DE;8521;1092888.0;290191.0;0;5;2016
4829;NL;DE;8521;983490.0;449364.0;0;6;2016
4830;NL;DE;8521;786344.0;299686.0;0;7;2016
4831;NL;DE;8521;513140.0;308808.0;0;8;2016
4832;NL;DE;8521;1093160.0;262695.0;0;9;2016
4833;NL;DE;8521;626561.0;363086.0;0;10;2016
4834;NL;DE;8521;606235.0;368103.0;0;11;2016
4835;NL;DE;8521;930924.0;437431.0;0;12;2016
4836;NL;DE;8521;662350.0;409782.0;0;1;2017
4837;NL;DE;8521;805229.0;348368.0;0;2;2017
4838;NL;DE;8521;533253.0;446423.0;0;3;2017
4839;NL;DE;8521;517327.0;324917.0;0;4;2017
4840;NL;DE;8521;551614.0;326333.0;0;5;2017
4841;NL;DE;8521;651498.0;555781.0;0;6;2017
4842;NL;DE;8521;585919.0;401167.0;0;7;2017
4843;NL;DE;8521;717319.0;323982.0;0;8;2017
4844;NL;DE;8521;822845.0;274469.0;0;9;2017
4845;NL;DE;8521;790830.0;345483.0;0;10;2017
4846;NL;DE;8521;1139830.0;509987.0;0;11;2017
4847;NL;DE;8521;710405.0;286770.0;0;12;2017
4848;NL;DE;8521;472614.0;363161.0;0;1;2018
4849;NL;DE;8521;709222.0;257311.0;0;2;2018
4850;NL;DE;8521;489001.0;329572.0;0;3;2018
4851;NL;DE;8521;432781.0;263180.0;0;4;2018
4852;NL;DE;8521;643948.0;269503.0;0;5;2018
4853;NL;DE;8521;390806.0;255823.0;0;6;2018
4854;NL;DE;8521;425885.0;325012.0;0;7;2018
4855;NL;DE;8521;505904.0;354164.0;0;8;2018
4856;NL;DE;8521;415197.0;182030.0;0;9;2018
4857;NL;DE;8521;698149.0;394828.0;0;10;2018
4858;NL;DE;8521;507538.0;244957.0;0;11;2018
4859;NL;DE;8521;673999.0;369081.0;0;12;2018
4860;NL;DE;8521;434572.0;233302.0;0;1;2019
4861;NL;DE;8521;599753.0;441782.0;0;2;2019
4862;NL;DE;8521;336635.0;248722.0;0;3;2019
4863;NL;DE;8521;357541.0;245978.0;0;4;2019
4864;NL;DE;8521;512168.0;139820.0;0;5;2019
4865;NL;DE;8521;235784.0;161360.0;0;6;2019
4866;NL;DE;8521;768222.0;254007.0;0;7;2019
4867;NL;DE;8521;707867.0;148136.0;0;8;2019
4868;NL;DE;8521;310525.0;267229.0;0;9;2019
4869;NL;DE;8521;712966.0;188757.0;0;10;2019
4870;NL;DE;8521;561503.0;267263.0;0;11;2019
4871;NL;DE;8521;825451.0;129839.0;0;12;2019
4872;NL;DE;8521;407558.0;302965.0;0;1;2020
4873;NL;DE;8521;384785.0;203338.0;0;2;2020
4874;NL;DE;8521;299528.0;179820.0;0;3;2020
4875;NL;DE;8521;581399.0;254928.0;0;4;2020
4876;NL;DE;8521;150352.0;369802.0;0;5;2020
4877;NL;DE;8521;152182.0;160390.0;0;6;2020
4878;NL;DE;8521;287218.0;160004.0;0;7;2020
4879;NL;DE;8521;291203.0;252994.0;0;8;2020
4880;NL;DE;8521;422763.0;183778.0;0;9;2020
4881;NL;DE;8521;460752.0;162158.0;0;10;2020
4882;NL;DE;8521;524442.0;210157.0;0;11;2020
4883;NL;DE;8521;402039.0;158731.0;0;12;2020
4884;NL;DE;8522;181147.0;221501.0;0;1;2010
4885;NL;DE;8522;151107.0;208770.0;0;2;2010
4886;NL;DE;8522;133950.0;233294.0;0;3;2010
4887;NL;DE;8522;53072.0;191003.0;0;4;2010
4888;NL;DE;8522;73514.0;168861.0;0;5;2010
4889;NL;DE;8522;81155.0;199506.0;0;6;2010
4890;NL;DE;8522;140443.0;125420.0;0;7;2010
4891;NL;DE;8522;132257.0;214739.0;0;8;2010
4892;NL;DE;8522;371358.0;116411.0;0;9;2010
4893;NL;DE;8522;886436.0;279965.0;0;10;2010
4894;NL;DE;8522;280663.0;181573.0;0;11;2010
4895;NL;DE;8522;98255.0;200945.0;0;12;2010
4896;NL;DE;8522;142727.0;217606.0;0;1;2011
4897;NL;DE;8522;124748.0;264906.0;0;2;2011
4898;NL;DE;8522;142361.0;160105.0;0;3;2011
4899;NL;DE;8522;116526.0;109289.0;0;4;2011
4900;NL;DE;8522;297410.0;207278.0;0;5;2011
4901;NL;DE;8522;329859.0;137350.0;0;6;2011
4902;NL;DE;8522;74715.0;252580.0;0;7;2011
4903;NL;DE;8522;470729.0;240592.0;0;8;2011
4904;NL;DE;8522;189037.0;197885.0;0;9;2011
4905;NL;DE;8522;111548.0;161264.0;0;10;2011
4906;NL;DE;8522;370259.0;74722.0;0;11;2011
4907;NL;DE;8522;215160.0;220798.0;0;12;2011
4908;NL;DE;8522;331939.0;101527.0;0;1;2012
4909;NL;DE;8522;438045.0;213272.0;0;2;2012
4910;NL;DE;8522;122487.0;170467.0;0;3;2012
4911;NL;DE;8522;145099.0;154416.0;0;4;2012
4912;NL;DE;8522;347461.0;122848.0;0;5;2012
4913;NL;DE;8522;239893.0;202597.0;0;6;2012
4914;NL;DE;8522;187573.0;259298.0;0;7;2012
4915;NL;DE;8522;356122.0;140104.0;0;8;2012
4916;NL;DE;8522;227676.0;73473.0;0;9;2012
4917;NL;DE;8522;199602.0;253984.0;0;10;2012
4918;NL;DE;8522;193872.0;127335.0;0;11;2012
4919;NL;DE;8522;208720.0;146813.0;0;12;2012
4920;NL;DE;8522;388524.0;140262.0;0;1;2013
4921;NL;DE;8522;241934.0;150808.0;0;2;2013
4922;NL;DE;8522;228528.0;88307.0;0;3;2013
4923;NL;DE;8522;74101.0;91710.0;0;4;2013
4924;NL;DE;8522;345747.0;83174.0;0;5;2013
4925;NL;DE;8522;596301.0;90598.0;0;6;2013
4926;NL;DE;8522;372420.0;73141.0;0;7;2013
4927;NL;DE;8522;71498.0;272229.0;0;8;2013
4928;NL;DE;8522;75727.0;85804.0;0;9;2013
4929;NL;DE;8522;395335.0;109845.0;0;10;2013
4930;NL;DE;8522;193796.0;100615.0;0;11;2013
4931;NL;DE;8522;571324.0;131434.0;0;12;2013
4932;NL;DE;8522;381125.0;183311.0;0;1;2014
4933;NL;DE;8522;282433.0;133495.0;0;2;2014
4934;NL;DE;8522;1536437.0;199349.0;0;3;2014
4935;NL;DE;8522;246167.0;89515.0;0;4;2014
4936;NL;DE;8522;200094.0;173142.0;0;5;2014
4937;NL;DE;8522;357221.0;120725.0;0;6;2014
4938;NL;DE;8522;593566.0;146582.0;0;7;2014
4939;NL;DE;8522;586653.0;177166.0;0;8;2014
4940;NL;DE;8522;1845956.0;146276.0;0;9;2014
4941;NL;DE;8522;505551.0;135186.0;0;10;2014
4942;NL;DE;8522;464150.0;205479.0;0;11;2014
4943;NL;DE;8522;2489317.0;128326.0;0;12;2014
4944;NL;DE;8522;325767.0;145872.0;0;1;2015
4945;NL;DE;8522;298821.0;201835.0;0;2;2015
4946;NL;DE;8522;297511.0;151240.0;0;3;2015
4947;NL;DE;8522;594144.0;151312.0;0;4;2015
4948;NL;DE;8522;278133.0;109242.0;0;5;2015
4949;NL;DE;8522;216224.0;152819.0;0;6;2015
4950;NL;DE;8522;720083.0;176991.0;0;7;2015
4951;NL;DE;8522;231454.0;135963.0;0;8;2015
4952;NL;DE;8522;365149.0;163043.0;0;9;2015
4953;NL;DE;8522;297385.0;127182.0;0;10;2015
4954;NL;DE;8522;127338.0;174644.0;0;11;2015
4955;NL;DE;8522;236436.0;140944.0;0;12;2015
4956;NL;DE;8522;1127783.0;153377.0;0;1;2016
4957;NL;DE;8522;1283417.0;133651.0;0;2;2016
4958;NL;DE;8522;1440452.0;1010898.0;0;3;2016
4959;NL;DE;8522;1761268.0;168899.0;0;4;2016
4960;NL;DE;8522;1332044.0;102981.0;0;5;2016
4961;NL;DE;8522;947263.0;114115.0;0;6;2016
4962;NL;DE;8522;1060710.0;325833.0;0;7;2016
4963;NL;DE;8522;1164771.0;118851.0;0;8;2016
4964;NL;DE;8522;1251253.0;123884.0;0;9;2016
4965;NL;DE;8522;1075554.0;184373.0;0;10;2016
4966;NL;DE;8522;1675506.0;158992.0;0;11;2016
4967;NL;DE;8522;1760254.0;129611.0;0;12;2016
4968;NL;DE;8522;488284.0;139104.0;0;1;2017
4969;NL;DE;8522;603823.0;111412.0;0;2;2017
4970;NL;DE;8522;976218.0;102359.0;0;3;2017
4971;NL;DE;8522;702145.0;244766.0;0;4;2017
4972;NL;DE;8522;673528.0;154104.0;0;5;2017
4973;NL;DE;8522;1338061.0;134544.0;0;6;2017
4974;NL;DE;8522;877879.0;154171.0;0;7;2017
4975;NL;DE;8522;902929.0;163211.0;0;8;2017
4976;NL;DE;8522;1007569.0;131417.0;0;9;2017
4977;NL;DE;8522;624431.0;182610.0;0;10;2017
4978;NL;DE;8522;898061.0;99995.0;0;11;2017
4979;NL;DE;8522;735507.0;241374.0;0;12;2017
4980;NL;DE;8522;433424.0;129802.0;0;1;2018
4981;NL;DE;8522;669853.0;150119.0;0;2;2018
4982;NL;DE;8522;604798.0;176990.0;0;3;2018
4983;NL;DE;8522;944236.0;158792.0;0;4;2018
4984;NL;DE;8522;1046578.0;177444.0;0;5;2018
4985;NL;DE;8522;656247.0;191028.0;0;6;2018
4986;NL;DE;8522;963061.0;164786.0;0;7;2018
4987;NL;DE;8522;1210071.0;248654.0;0;8;2018
4988;NL;DE;8522;604390.0;206006.0;0;9;2018
4989;NL;DE;8522;922174.0;155730.0;0;10;2018
4990;NL;DE;8522;803951.0;173078.0;0;11;2018
4991;NL;DE;8522;930117.0;148359.0;0;12;2018
4992;NL;DE;8522;527040.0;200774.0;0;1;2019
4993;NL;DE;8522;347161.0;183151.0;0;2;2019
4994;NL;DE;8522;393642.0;249995.0;0;3;2019
4995;NL;DE;8522;370549.0;161745.0;0;4;2019
4996;NL;DE;8522;475046.0;212559.0;0;5;2019
4997;NL;DE;8522;482541.0;159898.0;0;6;2019
4998;NL;DE;8522;674358.0;188087.0;0;7;2019
4999;NL;DE;8522;477768.0;146503.0;0;8;2019
5000;NL;DE;8522;676330.0;182966.0;0;9;2019
5001;NL;DE;8522;595094.0;145634.0;0;10;2019
5002;NL;DE;8522;469693.0;166716.0;0;11;2019
5003;NL;DE;8522;394595.0;188175.0;0;12;2019
5004;NL;DE;8522;565097.0;129959.0;0;1;2020
5005;NL;DE;8522;557445.0;123761.0;0;2;2020
5006;NL;DE;8522;759226.0;77173.0;0;3;2020
5007;NL;DE;8522;568966.0;111707.0;0;4;2020
5008;NL;DE;8522;305164.0;40546.0;0;5;2020
5009;NL;DE;8522;369950.0;64660.0;0;6;2020
5010;NL;DE;8522;465894.0;47626.0;0;7;2020
5011;NL;DE;8522;475439.0;43403.0;0;8;2020
5012;NL;DE;8522;415711.0;54825.0;0;9;2020
5013;NL;DE;8522;585421.0;45170.0;0;10;2020
5014;NL;DE;8522;547079.0;78340.0;0;11;2020
5015;NL;DE;8522;441877.0;100367.0;0;12;2020
5016;NL;DE;8523;18063499.0;33006583.0;0;1;2010
5017;NL;DE;8523;19841600.0;45300654.0;0;2;2010
5018;NL;DE;8523;16207553.0;49442307.0;0;3;2010
5019;NL;DE;8523;15509816.0;30512805.0;0;4;2010
5020;NL;DE;8523;16209247.0;32747587.0;0;5;2010
5021;NL;DE;8523;19252589.0;37734927.0;0;6;2010
5022;NL;DE;8523;16108806.0;36503941.0;0;7;2010
5023;NL;DE;8523;13976394.0;37148205.0;0;8;2010
5024;NL;DE;8523;15943728.0;50075775.0;0;9;2010
5025;NL;DE;8523;20039211.0;41241013.0;0;10;2010
5026;NL;DE;8523;21858617.0;46255138.0;0;11;2010
5027;NL;DE;8523;20077658.0;36999545.0;0;12;2010
5028;NL;DE;8523;15237450.0;28244269.0;0;1;2011
5029;NL;DE;8523;12291120.0;25395383.0;0;2;2011
5030;NL;DE;8523;15809737.0;31755823.0;0;3;2011
5031;NL;DE;8523;13440250.0;24101421.0;0;4;2011
5032;NL;DE;8523;13644921.0;22183382.0;0;5;2011
5033;NL;DE;8523;13686775.0;24266284.0;0;6;2011
5034;NL;DE;8523;10227427.0;18434835.0;0;7;2011
5035;NL;DE;8523;12217130.0;25325761.0;0;8;2011
5036;NL;DE;8523;19893143.0;33447813.0;0;9;2011
5037;NL;DE;8523;24135686.0;39550205.0;0;10;2011
5038;NL;DE;8523;16599946.0;39866070.0;0;11;2011
5039;NL;DE;8523;13239116.0;24278581.0;0;12;2011
5040;NL;DE;8523;15090241.0;31155147.0;0;1;2012
5041;NL;DE;8523;13907900.0;21463960.0;0;2;2012
5042;NL;DE;8523;15725278.0;27451578.0;0;3;2012
5043;NL;DE;8523;15901741.0;21306854.0;0;4;2012
5044;NL;DE;8523;10377798.0;24582618.0;0;5;2012
5045;NL;DE;8523;13638913.0;19395750.0;0;6;2012
5046;NL;DE;8523;11446537.0;14985069.0;0;7;2012
5047;NL;DE;8523;13459330.0;17394714.0;0;8;2012
5048;NL;DE;8523;12079341.0;27465724.0;0;9;2012
5049;NL;DE;8523;27038711.0;35708312.0;0;10;2012
5050;NL;DE;8523;17837983.0;25570302.0;0;11;2012
5051;NL;DE;8523;13387796.0;16284378.0;0;12;2012
5052;NL;DE;8523;14708447.0;17821985.0;0;1;2013
5053;NL;DE;8523;13182827.0;19536191.0;0;2;2013
5054;NL;DE;8523;12738580.0;15698968.0;0;3;2013
5055;NL;DE;8523;12180695.0;12297216.0;0;4;2013
5056;NL;DE;8523;7484491.0;13070205.0;0;5;2013
5057;NL;DE;8523;10801812.0;14717864.0;0;6;2013
5058;NL;DE;8523;11121360.0;12470708.0;0;7;2013
5059;NL;DE;8523;9528296.0;11395091.0;0;8;2013
5060;NL;DE;8523;11461319.0;45984816.0;0;9;2013
5061;NL;DE;8523;17098340.0;39454468.0;0;10;2013
5062;NL;DE;8523;13016087.0;19486787.0;0;11;2013
5063;NL;DE;8523;14407439.0;18686320.0;0;12;2013
5064;NL;DE;8523;11300187.0;15640397.0;0;1;2014
5065;NL;DE;8523;16494704.0;12564423.0;0;2;2014
5066;NL;DE;8523;10005099.0;21864450.0;0;3;2014
5067;NL;DE;8523;13259065.0;15402965.0;0;4;2014
5068;NL;DE;8523;11103241.0;12201004.0;0;5;2014
5069;NL;DE;8523;10151562.0;18846295.0;0;6;2014
5070;NL;DE;8523;15873048.0;16401852.0;0;7;2014
5071;NL;DE;8523;8526949.0;13508893.0;0;8;2014
5072;NL;DE;8523;18628530.0;27511425.0;0;9;2014
5073;NL;DE;8523;12999122.0;23008869.0;0;10;2014
5074;NL;DE;8523;19342496.0;29502823.0;0;11;2014
5075;NL;DE;8523;12931644.0;20625189.0;0;12;2014
5076;NL;DE;8523;15696442.0;14478576.0;0;1;2015
5077;NL;DE;8523;9525597.0;14485580.0;0;2;2015
5078;NL;DE;8523;14751863.0;18290028.0;0;3;2015
5079;NL;DE;8523;9050546.0;17084764.0;0;4;2015
5080;NL;DE;8523;8770425.0;14638346.0;0;5;2015
5081;NL;DE;8523;12449599.0;16405369.0;0;6;2015
5082;NL;DE;8523;15867937.0;15879274.0;0;7;2015
5083;NL;DE;8523;9872401.0;18338788.0;0;8;2015
5084;NL;DE;8523;13571529.0;27608731.0;0;9;2015
5085;NL;DE;8523;13566308.0;28969655.0;0;10;2015
5086;NL;DE;8523;17195531.0;25138539.0;0;11;2015
5087;NL;DE;8523;15934972.0;22789772.0;0;12;2015
5088;NL;DE;8523;14075279.0;16160868.0;0;1;2016
5089;NL;DE;8523;17323489.0;16204268.0;0;2;2016
5090;NL;DE;8523;12194455.0;24315906.0;0;3;2016
5091;NL;DE;8523;13329405.0;19216225.0;0;4;2016
5092;NL;DE;8523;10757585.0;17838000.0;0;5;2016
5093;NL;DE;8523;13824083.0;18442969.0;0;6;2016
5094;NL;DE;8523;12345871.0;20863856.0;0;7;2016
5095;NL;DE;8523;11077725.0;15236949.0;0;8;2016
5096;NL;DE;8523;14236577.0;35111839.0;0;9;2016
5097;NL;DE;8523;19895430.0;29519226.0;0;10;2016
5098;NL;DE;8523;20251126.0;29394408.0;0;11;2016
5099;NL;DE;8523;16272862.0;22199342.0;0;12;2016
5100;NL;DE;8523;13115675.0;12738278.0;0;1;2017
5101;NL;DE;8523;11155071.0;15516527.0;0;2;2017
5102;NL;DE;8523;13301468.0;18913828.0;0;3;2017
5103;NL;DE;8523;12108034.0;13204119.0;0;4;2017
5104;NL;DE;8523;14912012.0;11093382.0;0;5;2017
5105;NL;DE;8523;15126621.0;11918820.0;0;6;2017
5106;NL;DE;8523;9931549.0;11937063.0;0;7;2017
5107;NL;DE;8523;12967308.0;12485502.0;0;8;2017
